symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2023-07-08 05:00:00+00:00,0.0651134,0.067676394,0.0648460275,0.06622801,5661.878411203,14.0,0.0652694438
DOGE/USD,2023-07-09 05:00:00+00:00,0.066241,0.0675094835,0.0635367865,0.06475913,11611.150703971,26.0,0.0649398043
DOGE/USD,2023-07-10 05:00:00+00:00,0.064785,0.066225105,0.06384965,0.065237135,28062.290175131,29.0,0.06482769
DOGE/USD,2023-07-11 05:00:00+00:00,0.06527,0.06565995,0.06331053,0.065432415,1798338.449369376,38.0,0.0640287962
DOGE/USD,2023-07-12 05:00:00+00:00,0.06538,0.071964798,0.063793405,0.064766595,14204.846757243,21.0,0.064554317
DOGE/USD,2023-07-13 05:00:00+00:00,0.0647094,0.072882267,0.0645535,0.0708995,146788.829774267,29.0,0.0697636286
DOGE/USD,2023-07-14 05:00:00+00:00,0.07083803,0.073048415,0.0662395,0.06844,71396.8377669,32.0,0.0711774919
DOGE/USD,2023-07-15 05:00:00+00:00,0.0683087,0.076751317,0.068262775,0.07082155,34858.889237576,19.0,0.0732866148
DOGE/USD,2023-07-16 05:00:00+00:00,0.070698275,0.071711,0.0689491,0.070266,11690.149515104,8.0,0.0707142946
DOGE/USD,2023-07-17 05:00:00+00:00,0.070277,0.07317575,0.06773541,0.069825,122442.301583381,26.0,0.0694620496
DOGE/USD,2023-07-18 05:00:00+00:00,0.069880605,0.070006,0.06704305,0.069432,6365.544347578,19.0,0.0688632342
DOGE/USD,2023-07-19 05:00:00+00:00,0.0695266,0.07225035,0.06829544,0.0700884,29972.690833407,20.0,0.0705465514
DOGE/USD,2023-07-20 05:00:00+00:00,0.070176,0.0738516,0.0693574,0.0721367,18032.914831897,19.0,0.0705881546
DOGE/USD,2023-07-21 05:00:00+00:00,0.072057985,0.079086898,0.071062895,0.0726605,25910.401313461,32.0,0.0745161962
DOGE/USD,2023-07-22 05:00:00+00:00,0.0726739,0.0728959,0.069656354,0.0716369,838.298298938,14.0,0.0708505439
DOGE/USD,2023-07-23 05:00:00+00:00,0.071610385,0.07295,0.07020695,0.0710925,1667.560295922,16.0,0.0720335438
DOGE/USD,2023-07-24 05:00:00+00:00,0.071098365,0.0780353,0.070916,0.0765575,93539.905994996,31.0,0.0759331425
DOGE/USD,2023-07-25 05:00:00+00:00,0.07647317,0.08369455,0.07572255,0.0800803625,52002.313237844,57.0,0.0806313224
DOGE/USD,2023-07-26 05:00:00+00:00,0.0800497825,0.081226605,0.07646185,0.078379594,34467.58696418,100.0,0.0787244393
