symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2023-04-22 05:00:00+00:00,1862.78,1895.32,1843.78,1865.4652666,36936.681833421,44861.0,1865.8696891372
ETH/USD,2023-04-23 05:00:00+00:00,1865.25,1890.856375,1838.87,1862.940003,53341.401634002,69221.0,1865.6799979642
ETH/USD,2023-04-24 05:00:00+00:00,1862.83,1877.38,1807.46,1834.2623842,64438.203206772,78344.0,1842.2173737731
ETH/USD,2023-04-25 05:00:00+00:00,1833.97,1899.1755,1804.05,1866.04660325,62109.410833829,81963.0,1840.4993911568
ETH/USD,2023-04-26 05:00:00+00:00,1866.21,1965.9294,1786.42,1911.79,101957.464637959,122857.0,1903.3667533803
ETH/USD,2023-04-27 05:00:00+00:00,1911.93,1939.1,1863.74,1916.09,84953.820583111,101970.0,1901.9039111895
ETH/USD,2023-04-28 05:00:00+00:00,1916.63,1938.370074,1878.01,1904.739963,40458.095651896,56228.0,1900.7441343692
ETH/USD,2023-04-29 05:00:00+00:00,1904.74,1933.1905535,1886.98,1900.75070495,25889.426498023,35200.0,1904.3118996661
ETH/USD,2023-04-30 05:00:00+00:00,1900.2,1940.56,1825.85,1850.813,44980.869394217,60907.0,1894.7857937872
ETH/USD,2023-05-01 05:00:00+00:00,1850.34,1885.82975,1807.92,1829.168255,37658.714207417,46314.0,1835.3183705343
ETH/USD,2023-05-02 05:00:00+00:00,1830.31,1885.0,1827.24,1865.92442494,36184.4090114,42581.0,1858.6202482705
ETH/USD,2023-05-03 05:00:00+00:00,1865.77,1918.89,1845.79,1903.43740615,44064.565442877,56493.0,1880.0569986887
ETH/USD,2023-05-04 05:00:00+00:00,1903.94,1927.256286,1869.05,1901.31460995,26367.20949018,35671.0,1894.4413918275
ETH/USD,2023-05-05 05:00:00+00:00,1901.33,2024.29,1869.05,1977.44275,35597.714566977,49340.0,1964.8559002527
ETH/USD,2023-05-06 05:00:00+00:00,1977.5,2007.8985,1871.68,1910.629125,30488.402660855,36806.0,1918.1942743349
ETH/USD,2023-05-07 05:00:00+00:00,1910.19,1953.0,1890.7,1906.7132875,36591.046314397,39496.0,1923.6191965728
ETH/USD,2023-05-08 05:00:00+00:00,1906.08,1913.554095,1833.63,1879.84569745,45950.145348804,54813.0,1878.5043290667
ETH/USD,2023-05-09 05:00:00+00:00,1880.11,1904.392385,1845.23,1849.37668,10785.47540036,21425.0,1875.9761048865
ETH/USD,2023-05-10 05:00:00+00:00,1848.7781,1889.517253855,1796.752974,1833.2837,13543.212061388,30021.0,1850.6905844171
ETH/USD,2023-05-11 05:00:00+00:00,1833.02,1856.18,1760.298855,1775.01,11517.789209918,27291.0,1800.8866671979
ETH/USD,2023-05-12 05:00:00+00:00,1774.54,1817.38,1746.03,1802.72395,13714.482379009,29856.0,1782.2421177968
ETH/USD,2023-05-13 05:00:00+00:00,1802.43,1812.063291,1787.77,1803.585,7741.616990086,15493.0,1799.807175843
ETH/USD,2023-05-14 05:00:00+00:00,1803.71,1835.25,1787.07,1828.4368875,11715.141870618,21938.0,1810.2531238916
ETH/USD,2023-05-15 05:00:00+00:00,1828.82,1846.42,1797.0474,1812.81435,14063.129345326,24885.0,1824.2784115097
ETH/USD,2023-05-16 05:00:00+00:00,1812.56,1836.79797615,1806.59,1824.276270875,12688.48885069,22190.0,1821.6813272716
ETH/USD,2023-05-17 05:00:00+00:00,1824.45,1835.98077225,1784.21,1822.2723115,14036.995876706,25757.0,1811.7623459412
ETH/USD,2023-05-18 05:00:00+00:00,1822.87,1831.136209,1772.99,1805.069,12982.993565881,25070.0,1807.8373670646
